订单号,来源,配送方式,商品金额,期望送达时间,下单时间,打包时间,妥投时间,ctype
46437273,企业团购,配送,57.0,2021-10-19 08:00:00 - 2021-10-19 09:00:00,2021/10/19 13:09,2021/10/19 13:10,2021/10/19 13:20,B
46438762,企业团购,配送,1379.13,2021-10-19 06:00:00 - 2021-10-19 08:00:00,2021/10/19 13:23,2021/10/19 13:23,2021/10/19 13:30,B
46439280,饿了么,配送,126.7,2021-10-19 12:51:00 - 2021-10-19 14:08:00,2021/10/19 12:51,2021/10/19 12:56,2021/10/19 14:09,D
46440452,美团,配送,90.7,2021-10-19 13:49:00 - 2021-10-19 14:49:00,2021/10/19 13:49,2021/10/19 13:57,2021/10/19 14:44,C
46441384,企业团购,配送,164.0,2021-10-19 15:30:00 - 2021-10-19 16:30:00,2021/10/19 14:34,2021/10/19 14:39,2021/10/19 15:00,A
46442973,饿了么,配送,334.3,2021-10-19 15:19:00 - 2021-10-19 16:34:00,2021/10/19 15:19,2021/10/19 15:28,2021/10/19 16:05,D
46443394,美团,配送,35.8,2021-10-19 15:44:00 - 2021-10-19 16:44:00,2021/10/19 15:44,2021/10/19 15:47,2021/10/19 16:30,D
46444463,饿了么,配送,133.88,2021-10-19 16:07:00 - 2021-10-19 17:27:00,2021/10/19 16:07,2021/10/19 16:12,2021/10/19 16:40,D
46445784,企业团购,配送,194.7,2021-10-19 17:30:00 - 2021-10-19 18:30:00,2021/10/19 16:20,2021/10/19 16:31,2021/10/19 16:45,A
46446289,企业团购,配送,237.6,2021-10-19 17:30:00 - 2021-10-19 18:30:00,2021/10/19 8:29,2021/10/19 12:25,2021/10/19 16:49,D
46447684,饿了么,配送,139.1,2021-10-19 16:11:00 - 2021-10-19 17:25:00,2021/10/19 16:11,2021/10/19 16:17,2021/10/19 16:56,D
46448112,饿了么,配送,16.5,2021-10-19 17:15:00 - 2021-10-19 17:15:00,2021/10/19 14:25,2021/10/19 15:13,2021/10/19 17:03,D
46449671,企业团购,配送,121.5,2021-10-19 17:30:00 - 2021-10-19 18:30:00,2021/10/19 16:18,2021/10/19 16:27,2021/10/19 17:13,B
46450254,饿了么,配送,15.4,2021-10-19 17:30:00 - 2021-10-19 17:30:00,2021/10/19 15:58,2021/10/19 16:05,2021/10/19 17:15,D
46451463,企业团购,配送,150.9,2021-10-19 18:30:00 - 2021-10-19 19:30:00,2021/10/19 17:02,2021/10/19 17:12,2021/10/19 17:20,C
46452708,京东到家,配送,159.9,2021-10-19 17:24:00 - 2021-10-19 18:19:00,2021/10/19 17:08,2021/10/19 17:13,2021/10/19 17:21,C
46453427,企业团购,配送,171.8,2021-10-19 18:30:00 - 2021-10-19 19:30:00,2021/10/18 20:06,2021/10/19 12:30,2021/10/19 17:56,A
46454494,企业团购,配送,170.95,2021-10-19 18:30:00 - 2021-10-19 19:30:00,2021/10/19 17:00,2021/10/19 17:15,2021/10/19 17:57,A
46455315,饿了么,配送,224.8,2021-10-19 17:00:00 - 2021-10-19 18:05:00,2021/10/19 17:00,2021/10/19 17:10,2021/10/19 18:03,D
46456438,京东到家,配送,99.8,2021-10-19 18:01:00 - 2021-10-19 18:56:00,2021/10/19 17:45,2021/10/19 17:54,2021/10/19 18:06,C
46457639,企业团购,配送,290.0,2021-10-19 18:30:00 - 2021-10-19 19:30:00,2021/10/19 15:30,2021/10/19 17:15,2021/10/19 18:07,D
46458826,饿了么,配送,73.0,2021-10-19 17:37:00 - 2021-10-19 18:44:00,2021/10/19 17:37,2021/10/19 17:47,2021/10/19 18:07,D
46459424,京东到家,配送,49.9,2021-10-19 18:43:00 - 2021-10-19 19:38:00,2021/10/19 18:27,2021/10/19 18:32,2021/10/19 18:51,C
46460042,京东到家,配送,99.8,2021-10-19 18:45:00 - 2021-10-19 19:40:00,2021/10/19 18:29,2021/10/19 18:34,2021/10/19 18:51,C
46461935,美团,配送,60.7,2021-10-19 18:33:00 - 2021-10-19 19:39:00,2021/10/19 18:33,2021/10/19 18:36,2021/10/19 19:20,C
46462334,企业团购,配送,162.1,2021-10-19 20:30:00 - 2021-10-19 21:30:00,2021/10/19 19:07,2021/10/19 19:12,2021/10/19 19:23,A
46463540,饿了么,配送,69.1,2021-10-19 17:52:00 - 2021-10-19 19:24:00,2021/10/19 17:52,2021/10/19 18:04,2021/10/19 19:28,D
46464955,美团,配送,119.7,2021-10-19 19:30:00 - 2021-10-19 20:30:00,2021/10/19 19:30,2021/10/19 19:35,2021/10/19 19:48,C
46465909,美团,配送,135.2,2021-10-19 18:56:00 - 2021-10-19 19:57:00,2021/10/19 18:55,2021/10/19 19:00,2021/10/19 19:59,C
46466512,企业团购,配送,183.09,2021-10-19 20:30:00 - 2021-10-19 21:30:00,2021/10/19 19:50,2021/10/19 19:54,2021/10/19 20:02,A
46467392,企业团购,配送,326.01,2021-10-19 20:30:00 - 2021-10-19 21:30:00,2021/10/19 19:31,2021/10/19 19:42,2021/10/19 20:07,D
46468504,饿了么,配送,60.0,2021-10-19 19:23:00 - 2021-10-19 20:45:00,2021/10/19 19:23,2021/10/19 19:32,2021/10/19 20:48,D
46469699,饿了么,配送,59.0,2021-10-19 20:17:00 - 2021-10-19 21:29:00,2021/10/19 20:17,2021/10/19 20:25,2021/10/19 21:20,D
46470770,企业团购,配送,625.0,2021-10-20 06:00:00 - 2021-10-20 07:30:00,2021/10/19 13:00,2021/10/20 5:46,2021/10/20 5:50,B
46471929,企业团购,配送,4006.44,2021-10-20 06:00:00 - 2021-10-20 07:30:00,2021/10/19 12:41,2021/10/20 5:46,2021/10/20 5:50,B
46472362,企业团购,配送,1158.05,2021-10-20 06:00:00 - 2021-10-20 07:30:00,2021/10/19 12:41,2021/10/20 5:46,2021/10/20 5:50,B
46473198,企业团购,配送,1307.92,2021-10-20 06:00:00 - 2021-10-20 07:30:00,2021/10/19 12:41,2021/10/20 5:46,2021/10/20 5:50,B
46474764,企业团购,配送,641.89,2021-10-20 06:00:00 - 2021-10-20 08:30:00,2021/10/19 16:55,2021/10/20 5:48,2021/10/20 5:50,B
46475678,企业团购,配送,707.89,2021-10-20 06:00:00 - 2021-10-20 08:30:00,2021/10/19 15:51,2021/10/20 5:48,2021/10/20 5:50,B
46476800,企业团购,配送,3196.42,2021-10-20 07:50:00 - 2021-10-20 07:55:00,2021/10/19 17:42,2021/10/20 5:49,2021/10/20 5:50,B
46477800,企业团购,配送,1089.91,2021-10-20 07:50:00 - 2021-10-20 07:55:00,2021/10/19 18:56,2021/10/20 5:49,2021/10/20 5:50,B
46478866,企业团购,配送,2837.08,2021-10-20 06:00:00 - 2021-10-20 08:00:00,2021/10/19 17:40,2021/10/20 5:56,2021/10/20 6:00,B
46479261,企业团购,配送,2252.45,2021-10-20 06:00:00 - 2021-10-20 08:30:00,2021/10/19 15:39,2021/10/20 5:58,2021/10/20 6:00,B
46480835,企业团购,配送,4281.98,2021-10-20 06:00:00 - 2021-10-20 08:00:00,2021/10/19 15:20,2021/10/20 5:59,2021/10/20 6:00,B
46481283,企业团购,配送,517.1,2021-10-20 06:00:00 - 2021-10-20 08:00:00,2021/10/19 15:18,2021/10/20 5:59,2021/10/20 6:00,B
46482858,企业团购,配送,412.75,2021-10-20 06:00:00 - 2021-10-20 08:00:00,2021/10/19 17:54,2021/10/20 5:54,2021/10/20 6:00,D
46483427,企业团购,配送,335.87,2021-10-20 06:00:00 - 2021-10-20 09:00:00,2021/10/19 14:46,2021/10/20 5:59,2021/10/20 6:00,D
46484213,企业团购,配送,19.79,2021-10-20 06:00:00 - 2021-10-20 08:30:00,2021/10/19 17:31,2021/10/20 5:58,2021/10/20 6:00,D
46485919,企业团购,配送,1847.0,2021-10-20 06:00:00 - 2021-10-20 08:00:00,2021/10/19 17:25,2021/10/20 5:56,2021/10/20 6:00,B
46486267,企业团购,配送,11215.14,2021-10-20 06:00:00 - 2021-10-20 08:00:00,2021/10/19 17:29,2021/10/20 5:56,2021/10/20 6:00,B
46487727,企业团购,配送,805.04,2021-10-20 06:00:00 - 2021-10-20 09:00:00,2021/10/19 14:32,2021/10/20 5:59,2021/10/20 6:00,B
46488840,企业团购,配送,1004.5,2021-10-20 06:00:00 - 2021-10-20 08:30:00,2021/10/19 12:44,2021/10/20 5:58,2021/10/20 6:00,B
46489530,企业团购,配送,2355.04,2021-10-20 06:00:00 - 2021-10-20 07:30:00,2021/10/19 14:15,2021/10/20 5:57,2021/10/20 6:00,B
46490071,企业团购,配送,1181.1,2021-10-20 06:00:00 - 2021-10-20 08:00:00,2021/10/19 14:08,2021/10/20 5:59,2021/10/20 6:00,B
46491205,企业团购,配送,339.12,2021-10-20 06:00:00 - 2021-10-20 08:00:00,2021/10/19 18:24,2021/10/20 5:56,2021/10/20 6:00,D
46492379,企业团购,配送,1564.0,2021-10-20 06:00:00 - 2021-10-20 07:30:00,2021/10/19 21:31,2021/10/20 5:52,2021/10/20 6:00,B
46493850,企业团购,配送,4859.25,2021-10-20 06:00:00 - 2021-10-20 07:30:00,2021/10/19 14:38,2021/10/20 6:03,2021/10/20 6:10,B
46494785,企业团购,配送,278.15,2021-10-20 06:00:00 - 2021-10-20 08:00:00,2021/10/19 18:48,2021/10/20 6:04,2021/10/20 6:10,D
46495042,企业团购,配送,1476.42,2021-10-20 06:00:00 - 2021-10-20 08:30:00,2021/10/19 12:57,2021/10/20 6:01,2021/10/20 6:10,B
46496177,企业团购,配送,16.6,2021-10-20 08:00:00 - 2021-10-20 09:00:00,2021/10/19 16:12,2021/10/20 6:00,2021/10/20 6:10,D
46497392,企业团购,配送,1682.89,2021-10-20 06:00:00 - 2021-10-20 07:30:00,2021/10/19 13:12,2021/10/20 6:01,2021/10/20 6:10,B
46498723,企业团购,配送,4456.25,2021-10-20 06:00:00 - 2021-10-20 08:00:00,2021/10/19 13:17,2021/10/20 6:02,2021/10/20 6:10,B
46499957,企业团购,配送,0.07,2021-10-20 06:00:00 - 2021-10-20 07:30:00,2021/10/19 12:15,2021/10/20 6:04,2021/10/20 6:10,D
46500821,企业团购,配送,344.97,2021-10-20 06:00:00 - 2021-10-20 08:00:00,2021/10/19 13:41,2021/10/20 6:01,2021/10/20 6:10,D
46501771,企业团购,配送,1510.7,2021-10-20 06:00:00 - 2021-10-20 08:00:00,2021/10/19 13:55,2021/10/20 6:01,2021/10/20 6:10,B
46502299,企业团购,配送,381.35,2021-10-20 06:00:00 - 2021-10-20 07:30:00,2021/10/19 16:23,2021/10/20 6:03,2021/10/20 6:10,D
46503871,企业团购,配送,5249.36,2021-10-20 06:00:00 - 2021-10-20 08:00:00,2021/10/19 21:46,2021/10/20 6:04,2021/10/20 6:10,B
46504267,企业团购,配送,185.5,2021-10-20 06:00:00 - 2021-10-20 07:30:00,2021/10/19 23:12,2021/10/20 6:04,2021/10/20 6:10,A
46505890,企业团购,配送,2215.08,2021-10-20 06:00:00 - 2021-10-20 07:30:00,2021/10/19 12:46,2021/10/20 6:04,2021/10/20 6:10,B
46506024,企业团购,配送,3593.32,2021-10-20 06:00:00 - 2021-10-20 09:00:00,2021/10/19 15:17,2021/10/20 6:02,2021/10/20 6:10,B
46507957,企业团购,配送,122.8,2021-10-20 06:00:00 - 2021-10-20 07:30:00,2021/10/19 12:46,2021/10/20 6:04,2021/10/20 6:10,B
46508412,企业团购,配送,812.98,2021-10-20 06:00:00 - 2021-10-20 08:00:00,2021/10/19 21:45,2021/10/20 6:02,2021/10/20 6:10,B
46509131,企业团购,配送,24.0,2021-10-20 06:00:00 - 2021-10-20 08:00:00,2021/10/19 14:50,2021/10/20 6:02,2021/10/20 6:10,D
46510440,企业团购,配送,2802.01,2021-10-20 08:00:00 - 2021-10-20 09:00:00,2021/10/19 14:29,2021/10/20 6:00,2021/10/20 6:10,B
46511418,企业团购,配送,2258.8,2021-10-20 06:00:00 - 2021-10-20 07:30:00,2021/10/19 17:29,2021/10/20 6:03,2021/10/20 6:10,B
46512092,企业团购,配送,330.0,2021-10-20 06:00:00 - 2021-10-20 07:30:00,2021/10/19 12:42,2021/10/20 6:05,2021/10/20 6:10,D
46513976,企业团购,配送,95.0,2021-10-20 06:00:00 - 2021-10-20 07:30:00,2021/10/19 12:41,2021/10/20 6:05,2021/10/20 6:10,B
46514059,企业团购,配送,1803.17,2021-10-20 06:00:00 - 2021-10-20 07:30:00,2021/10/19 12:42,2021/10/20 6:05,2021/10/20 6:10,B
46515403,企业团购,配送,1116.82,2021-10-20 06:00:00 - 2021-10-20 08:30:00,2021/10/19 16:43,2021/10/20 6:19,2021/10/20 6:20,B
46516180,企业团购,配送,27.9,2021-10-20 06:00:00 - 2021-10-20 08:30:00,2021/10/19 17:43,2021/10/20 6:19,2021/10/20 6:20,D
46517986,企业团购,配送,592.51,2021-10-20 06:00:00 - 2021-10-20 08:00:00,2021/10/19 19:25,2021/10/20 6:20,2021/10/20 6:30,B
46518273,企业团购,配送,1814.67,2021-10-20 06:00:00 - 2021-10-20 08:00:00,2021/10/19 14:13,2021/10/20 6:20,2021/10/20 6:30,B
46519028,企业团购,配送,6791.54,2021-10-20 06:00:00 - 2021-10-20 08:00:00,2021/10/19 12:48,2021/10/20 6:33,2021/10/20 6:40,B
46520935,企业团购,配送,109.3,2021-10-20 06:00:00 - 2021-10-20 08:00:00,2021/10/19 16:59,2021/10/20 6:33,2021/10/20 6:40,B
46521312,企业团购,配送,3024.56,2021-10-20 06:00:00 - 2021-10-20 07:40:00,2021/10/19 19:20,2021/10/20 6:40,2021/10/20 6:50,B
46522868,企业团购,配送,5969.51,2021-10-20 06:00:00 - 2021-10-20 08:00:00,2021/10/19 15:17,2021/10/20 6:41,2021/10/20 6:50,B
46523587,企业团购,配送,141.48,2021-10-20 06:00:00 - 2021-10-20 07:40:00,2021/10/19 15:18,2021/10/20 6:40,2021/10/20 6:50,B
46524398,企业团购,配送,262.5,2021-10-20 06:00:00 - 2021-10-20 08:30:00,2021/10/20 6:41,2021/10/20 6:41,2021/10/20 6:50,D
46525412,企业团购,配送,165.0,2021-10-20 06:00:00 - 2021-10-20 08:00:00,2021/10/20 7:36,2021/10/20 7:37,2021/10/20 7:40,A
46526210,企业团购,配送,106.46,2021-10-19 15:00:00 - 2021-10-19 16:00:00,2021/10/18 20:32,2021/10/19 14:12,2021/10/20 9:30,B
46527385,饿了么,配送,111.3,2021-10-20 09:26:00 - 2021-10-20 10:11:00,2021/10/20 9:26,2021/10/20 9:33,2021/10/20 9:57,D
46528854,饿了么,配送,294.9,2021-10-20 09:12:00 - 2021-10-20 10:28:00,2021/10/20 9:12,2021/10/20 9:21,2021/10/20 10:01,D
46529753,企业团购,配送,602.0,2021-10-21 06:00:00 - 2021-10-21 09:00:00,2021/10/20 10:20,2021/10/20 10:21,2021/10/20 10:30,B
46530882,饿了么,配送,165.9,2021-10-20 10:44:00 - 2021-10-20 11:47:00,2021/10/20 10:44,2021/10/20 10:51,2021/10/20 11:14,D
46531511,饿了么,配送,136.5,2021-10-20 11:03:00 - 2021-10-20 11:44:00,2021/10/20 11:03,2021/10/20 11:11,2021/10/20 11:18,D
46532286,企业团购,配送,467.2,2021-10-20 15:00:00 - 2021-10-20 16:00:00,2021/10/19 0:02,2021/10/19 14:12,2021/10/20 11:20,D
46533623,企业团购,配送,162.79,2021-10-19 15:00:00 - 2021-10-19 16:00:00,2021/10/18 21:11,2021/10/19 14:12,2021/10/20 11:20,A
46534308,企业团购,配送,69.6,2021-10-19 15:00:00 - 2021-10-19 16:00:00,2021/10/18 20:57,2021/10/19 14:12,2021/10/20 11:35,B
46535750,企业团购,配送,294.0,2021-10-19 15:00:00 - 2021-10-19 16:00:00,2021/10/18 19:24,2021/10/19 14:12,2021/10/20 11:35,D
46536153,企业团购,配送,398.0,2021-10-19 15:00:00 - 2021-10-19 16:00:00,2021/10/18 21:22,2021/10/19 14:12,2021/10/20 11:35,D
46537357,饿了么,配送,79.8,2021-10-20 10:37:00 - 2021-10-20 11:34:00,2021/10/20 10:37,2021/10/20 10:44,2021/10/20 11:46,D
46538070,饿了么,配送,218.0,2021-10-20 11:54:00 - 2021-10-20 13:06:00,2021/10/20 11:53,2021/10/20 11:58,2021/10/20 12:38,D
46639699,饿了么,配送,159.9,2021-10-20 12:34:00 - 2021-10-20 13:26:00,2021/10/20 12:34,2021/10/20 12:37,2021/10/20 13:00,D
46440784,企业团购,配送,444.75,2021-10-19 15:00:00 - 2021-10-19 16:00:00,2021/10/18 5:23,2021/10/18 14:16,2021/10/20 13:10,D
46641200,饿了么,配送,100.89,2021-10-20 12:33:00 - 2021-10-20 13:58:00,2021/10/20 12:32,2021/10/20 12:42,2021/10/20 13:27,D
46642941,饿了么,配送,99.5,2021-10-20 12:40:00 - 2021-10-20 13:35:00,2021/10/20 12:40,2021/10/20 12:46,2021/10/20 13:38,D
46643160,饿了么,配送,135.8,2021-10-20 13:04:00 - 2021-10-20 14:18:00,2021/10/20 13:04,2021/10/20 13:18,2021/10/20 13:42,D
46544247,企业团购,配送,12037.4,2021-10-20 08:00:00 - 2021-10-20 17:00:00,2021/10/20 9:09,2021/10/20 13:54,2021/10/20 14:00,B
46645557,企业团购,配送,356.0,2021-10-20 14:30:00 - 2021-10-20 15:30:00,2021/10/20 13:05,2021/10/20 13:23,2021/10/20 14:20,D
46646995,企业团购,配送,164.6,2021-10-20 15:30:00 - 2021-10-20 16:30:00,2021/10/20 14:40,2021/10/20 14:45,2021/10/20 14:49,A
46647518,美团,配送,97.2,2021-10-20 14:18:00 - 2021-10-20 15:18:00,2021/10/20 14:18,2021/10/20 14:26,2021/10/20 14:49,C
46648766,京东到家,配送,43.0,2021-10-20 14:10:00 - 2021-10-20 15:25:00,2021/10/20 13:54,2021/10/20 14:03,2021/10/20 15:04,C
46649114,企业团购,配送,148.4,2021-10-20 15:30:00 - 2021-10-20 16:30:00,2021/10/20 14:08,2021/10/20 14:24,2021/10/20 15:17,B
46650216,饿了么,配送,200.5,2021-10-20 14:21:00 - 2021-10-20 15:42:00,2021/10/20 14:21,2021/10/20 14:32,2021/10/20 15:19,D
46651711,企业团购,配送,70.8,2021-10-20 15:30:00 - 2021-10-20 16:30:00,2021/10/20 14:44,2021/10/20 14:54,2021/10/20 15:31,B
46652135,饿了么,配送,16.8,2021-10-20 15:04:00 - 2021-10-20 16:08:00,2021/10/20 15:03,2021/10/20 15:09,2021/10/20 15:43,D
46653963,饿了么,配送,140.3,2021-10-20 14:59:00 - 2021-10-20 16:17:00,2021/10/20 14:59,2021/10/20 15:05,2021/10/20 15:55,D
46654863,企业团购,配送,126.4,2021-10-20 16:30:00 - 2021-10-20 17:30:00,2021/10/20 15:56,2021/10/20 16:02,2021/10/20 16:20,B
46555225,京东到家,配送,103.4,2021-10-20 17:15:00 - 2021-10-20 18:35:00,2021/10/20 7:46,2021/10/20 14:42,2021/10/20 17:21,C
46656621,美团,配送,87.77,2021-10-20 18:00:00 - 2021-10-20 18:00:00,2021/10/20 16:32,2021/10/20 16:46,2021/10/20 17:53,C
46557063,企业团购,配送,157.1,2021-10-20 18:30:00 - 2021-10-20 19:30:00,2021/10/19 20:52,2021/10/20 13:05,2021/10/20 18:17,C
46658081,企业团购,配送,238.8,2021-10-20 18:30:00 - 2021-10-20 19:30:00,2021/10/20 14:23,2021/10/20 15:54,2021/10/20 18:18,D
46559305,企业团购,配送,674.19,2021-10-19 15:00:00 - 2021-10-19 16:00:00,2021/10/18 16:34,2021/10/19 14:12,2021/10/20 19:15,B
46660244,饿了么,配送,102.6,2021-10-20 19:06:00 - 2021-10-20 19:52:00,2021/10/20 19:06,2021/10/20 19:12,2021/10/20 19:36,D
46661978,京东到家,配送,99.8,2021-10-20 19:42:00 - 2021-10-20 21:12:00,2021/10/20 19:26,2021/10/20 19:29,2021/10/20 19:44,C
46662898,企业团购,配送,177.2,2021-10-20 20:30:00 - 2021-10-20 21:30:00,2021/10/20 19:41,2021/10/20 19:48,2021/10/20 19:48,A
46663090,企业团购,配送,154.8,2021-10-20 20:30:00 - 2021-10-20 21:30:00,2021/10/20 19:27,2021/10/20 19:35,2021/10/20 20:09,C
46664728,京东到家,配送,99.2,2021-10-20 20:18:00 - 2021-10-20 21:43:00,2021/10/20 20:02,2021/10/20 20:06,2021/10/20 20:28,C
46665932,京东到家,配送,99.8,2021-10-20 20:27:00 - 2021-10-20 21:52:00,2021/10/20 20:11,2021/10/20 20:13,2021/10/20 20:47,C
46666847,京东到家,配送,106.6,2021-10-20 20:45:00 - 2021-10-20 22:15:00,2021/10/20 19:48,2021/10/20 20:00,2021/10/20 21:09,C
46667686,企业团购,配送,3410.46,2021-10-21 06:00:00 - 2021-10-21 07:40:00,2021/10/20 15:09,2021/10/21 5:57,2021/10/21 6:00,B
46668926,企业团购,配送,1503.56,2021-10-21 06:00:00 - 2021-10-21 08:30:00,2021/10/20 12:30,2021/10/21 5:59,2021/10/21 6:00,B
46669858,企业团购,配送,572.0,2021-10-21 06:00:00 - 2021-10-21 07:30:00,2021/10/20 15:26,2021/10/21 5:57,2021/10/21 6:00,B
46670201,企业团购,配送,399.14,2021-10-21 06:00:00 - 2021-10-21 07:30:00,2021/10/20 15:33,2021/10/21 5:56,2021/10/21 6:00,D
46671974,企业团购,配送,403.44,2021-10-21 06:00:00 - 2021-10-21 08:00:00,2021/10/20 15:56,2021/10/21 5:59,2021/10/21 6:00,D
46572993,企业团购,配送,2045.0,2021-10-21 06:00:00 - 2021-10-21 07:30:00,2021/10/20 10:25,2021/10/21 5:55,2021/10/21 6:00,B
46573494,企业团购,配送,649.67,2021-10-21 06:00:00 - 2021-10-21 07:30:00,2021/10/20 10:22,2021/10/21 5:55,2021/10/21 6:00,B
46574945,企业团购,配送,1377.91,2021-10-21 06:00:00 - 2021-10-21 07:30:00,2021/10/20 10:19,2021/10/21 5:55,2021/10/21 6:00,B
46575761,企业团购,配送,890.0,2021-10-21 06:00:00 - 2021-10-21 07:30:00,2021/10/20 10:12,2021/10/21 5:56,2021/10/21 6:00,B
46576249,企业团购,配送,998.1,2021-10-21 06:00:00 - 2021-10-21 07:30:00,2021/10/20 10:12,2021/10/21 5:56,2021/10/21 6:00,B
46677481,企业团购,配送,5676.46,2021-10-21 06:00:00 - 2021-10-21 08:00:00,2021/10/20 15:16,2021/10/21 5:57,2021/10/21 6:00,B
46578494,企业团购,配送,2672.0,2021-10-21 06:00:00 - 2021-10-21 07:30:00,2021/10/20 10:24,2021/10/21 5:55,2021/10/21 6:00,B
46679148,企业团购,配送,3541.6,2021-10-21 06:00:00 - 2021-10-21 08:30:00,2021/10/20 17:34,2021/10/21 5:58,2021/10/21 6:00,B
46680879,企业团购,配送,160.6,2021-10-21 06:00:00 - 2021-10-21 07:40:00,2021/10/20 20:03,2021/10/21 5:57,2021/10/21 6:00,A
46681436,企业团购,配送,218.4,2021-10-21 06:00:00 - 2021-10-21 08:00:00,2021/10/20 20:04,2021/10/21 5:58,2021/10/21 6:00,A
46682436,企业团购,配送,1233.4,2021-10-21 06:00:00 - 2021-10-21 07:30:00,2021/10/20 16:11,2021/10/21 5:57,2021/10/21 6:00,B
46683662,企业团购,配送,1010.4,2021-10-21 06:00:00 - 2021-10-21 07:30:00,2021/10/20 22:13,2021/10/21 5:55,2021/10/21 6:00,B
46684512,企业团购,配送,844.03,2021-10-21 06:00:00 - 2021-10-21 08:00:00,2021/10/20 21:03,2021/10/21 5:58,2021/10/21 6:00,B
46685027,企业团购,配送,796.54,2021-10-21 06:00:00 - 2021-10-21 09:00:00,2021/10/20 14:30,2021/10/21 6:02,2021/10/21 6:10,B
46686639,企业团购,配送,774.0,2021-10-21 06:00:00 - 2021-10-21 07:30:00,2021/10/20 14:04,2021/10/21 6:01,2021/10/21 6:10,B
46687127,企业团购,配送,979.75,2021-10-21 06:00:00 - 2021-10-21 07:30:00,2021/10/20 13:15,2021/10/21 6:00,2021/10/21 6:10,B
46688732,企业团购,配送,2067.49,2021-10-21 08:00:00 - 2021-10-21 09:00:00,2021/10/20 13:04,2021/10/21 6:00,2021/10/21 6:10,B
46689850,企业团购,配送,538.87,2021-10-21 06:00:00 - 2021-10-21 08:00:00,2021/10/20 12:48,2021/10/21 6:01,2021/10/21 6:10,B
46690308,企业团购,配送,1768.31,2021-10-21 06:00:00 - 2021-10-21 08:30:00,2021/10/20 14:32,2021/10/21 6:02,2021/10/21 6:10,B
46591878,企业团购,配送,475.8,2021-10-21 06:00:00 - 2021-10-21 08:30:00,2021/10/20 10:28,2021/10/21 6:00,2021/10/21 6:10,D
46692123,企业团购,配送,649.12,2021-10-21 06:00:00 - 2021-10-21 08:00:00,2021/10/20 18:23,2021/10/21 6:04,2021/10/21 6:10,B
46693046,企业团购,配送,182.7,2021-10-21 08:00:00 - 2021-10-21 09:00:00,2021/10/20 17:23,2021/10/21 6:00,2021/10/21 6:10,A
46694763,企业团购,配送,125.0,2021-10-21 06:00:00 - 2021-10-21 07:30:00,2021/10/20 22:42,2021/10/21 6:03,2021/10/21 6:10,B
46695433,企业团购,配送,462.66,2021-10-21 06:00:00 - 2021-10-21 08:30:00,2021/10/20 15:58,2021/10/21 6:02,2021/10/21 6:10,D
46696580,企业团购,配送,1319.0,2021-10-21 06:00:00 - 2021-10-21 08:30:00,2021/10/20 17:13,2021/10/21 6:03,2021/10/21 6:10,B
46697805,企业团购,配送,3120.86,2021-10-21 06:00:00 - 2021-10-21 08:00:00,2021/10/20 22:53,2021/10/21 6:01,2021/10/21 6:10,B
46698641,企业团购,配送,2380.0,2021-10-21 06:00:00 - 2021-10-21 08:00:00,2021/10/20 17:27,2021/10/21 6:04,2021/10/21 6:10,B
46699257,企业团购,配送,1929.6,2021-10-21 06:00:00 - 2021-10-21 08:00:00,2021/10/20 17:32,2021/10/21 6:04,2021/10/21 6:10,B
46700210,企业团购,配送,5938.17,2021-10-21 06:00:00 - 2021-10-21 08:00:00,2021/10/20 17:37,2021/10/21 6:04,2021/10/21 6:10,B
46701672,企业团购,配送,1719.0,2021-10-21 06:00:00 - 2021-10-21 07:30:00,2021/10/20 17:52,2021/10/21 6:03,2021/10/21 6:10,B
46702249,企业团购,配送,3862.0,2021-10-21 06:00:00 - 2021-10-21 08:00:00,2021/10/20 17:17,2021/10/21 6:04,2021/10/21 6:10,B
46603058,企业团购,配送,4415.66,2021-10-21 06:00:00 - 2021-10-21 08:00:00,2021/10/20 10:52,2021/10/21 6:29,2021/10/21 6:30,B
46704959,企业团购,配送,96.0,2021-10-21 06:00:00 - 2021-10-21 08:00:00,2021/10/20 21:51,2021/10/21 6:29,2021/10/21 6:30,B
46605710,企业团购,配送,533.28,2021-10-21 06:00:00 - 2021-10-21 08:00:00,2021/10/20 10:47,2021/10/21 6:29,2021/10/21 6:30,B
46706692,企业团购,配送,1292.57,2021-10-21 06:00:00 - 2021-10-21 08:30:00,2021/10/20 14:38,2021/10/21 6:38,2021/10/21 6:40,B
46707141,企业团购,配送,4263.82,2021-10-21 06:00:00 - 2021-10-21 08:00:00,2021/10/20 15:31,2021/10/21 6:30,2021/10/21 6:40,B
46708661,企业团购,配送,3886.43,2021-10-21 06:00:00 - 2021-10-21 08:30:00,2021/10/20 15:26,2021/10/21 6:39,2021/10/21 6:40,B
46709637,企业团购,配送,976.71,2021-10-21 06:00:00 - 2021-10-21 08:00:00,2021/10/20 12:34,2021/10/21 6:30,2021/10/21 6:40,B
46710975,企业团购,配送,86.73,2021-10-21 06:00:00 - 2021-10-21 08:30:00,2021/10/20 15:12,2021/10/21 6:38,2021/10/21 6:40,B
46711008,企业团购,配送,2470.14,2021-10-21 06:00:00 - 2021-10-21 08:00:00,2021/10/20 17:01,2021/10/21 6:40,2021/10/21 6:50,B
